-2.8875386714935303,-5.62672233581543,-7.822735786437988,0.05253440886735916,-0.11484266817569733,-0.035582900047302246
-3.0550363063812256,-5.66620397567749,-6.9344000816345215,-0.19058994948863983,-0.08261952549219131,-0.05574145168066025
-2.8660035133361816,-5.645266532897949,-6.98285436630249,-0.08735372871160507,-0.10903944075107574,-0.05009094998240471
-2.7589244842529297,-5.6859450340271,-7.438089370727539,-0.20295996963977814,0.028405234217643738,-0.05619959905743599
-2.824129104614258,-5.730810165405273,-6.924230575561523,-0.1820378452539444,-0.49037206172943115,0.05467243865132332
-3.2895328998565674,-5.54596471786499,-7.601997375488281,-0.18631389737129211,0.16661348938941956,0.3845396637916565
-1.4979069232940674,-5.7858452796936035,-7.596015453338623,-0.6867652535438538,-0.22586742043495178,0.7622070908546448
-6.372684955596924,-2.287538528442383,-7.239484786987305,-0.4105014204978943,0.1572977900505066,0.14782939851284027
-5.602794170379639,-0.7573283910751343,-6.435497283935547,-0.3833179175853729,-0.2721404731273651,-0.1466076523065567
-7.4470624923706055,0.7956135272979736,-6.2536420822143555,-0.1849394589662552,0.13988813757896423,0.010079275816679
-6.798607349395752,0.5312066078186035,-6.896114826202393,-0.10308351367712021,-0.056810468435287476,0.37827828526496887
-5.968297958374023,1.6002001762390137,-8.047660827636719,1.9645426273345947,-3.5584425926208496,-1.5847371816635132
-3.4414772987365723,-8.630910873413086,-3.968496322631836,1.7490599155426025,-1.088409185409546,-0.3790418803691864
-3.576671600341797,-8.851649284362793,0.8165507316589355,-0.10827586054801941,0.20234911143779755,0.6937901377677917
-3.7142586708068848,-6.531209468841553,-6.1842498779296875,-0.9941831827163696,-1.5244141817092896,0.5216788649559021
-9.604789733886719,-1.8562321662902832,-3.075375556945801,1.6687310934066772,0.032681290060281754,-2.722320795059204
-4.350749969482422,-7.817351341247559,7.0785675048828125,0.4179845154285431,-0.8390233516693115,-0.4905247688293457
2.1170496940612793,-0.8877372145652771,11.306086540222168,-1.5364787578582764,3.087312936782837,-0.016035212203860283
2.321038007736206,-8.044670104980469,0.25722843408584595,-2.671008348464966,-2.129781723022461,-0.4444044530391693
-0.24227328598499298,6.9553375244140625,-6.062814235687256,0.04963280260562897,-0.20876319706439972,-0.014508049003779888
2.1858434677124023,3.817150354385376,-8.568697929382324,-0.8271114826202393,3.637244462966919,-1.216996192932129
9.09811019897461,6.3948187828063965,5.6177496910095215,-1.1229230165481567,1.8657350540161133,0.7655668258666992
2.5058834552764893,5.4448676109313965,8.673383712768555,1.7595973014831543,-0.4352414906024933,0.14065171778202057
0.41096732020378113,8.824131965637207,5.175675868988037,1.1525499820709229,-0.006566801108419895,-0.1339322030544281
-0.9942178130149841,7.989037036895752,5.1535420417785645,0.4080579876899719,0.8808676600456238,0.3959933817386627
-2.9934213161468506,8.751749038696289,-0.10348958522081375,-0.6803511381149292,-0.6661485433578491,-0.13988813757896423
-5.508875846862793,6.716653347015381,7.118048667907715,-1.9272798299789429,-1.3602441549301147,0.010079275816679
0.0065802619792521,-0.13160523772239685,10.01037311553955,-0.04046982154250145,-0.00855211354792118,0.004123340360820293
-0.12323036789894104,-1.0803593397140503,9.972087860107422,-0.03390301764011383,0.00855211354792118,-0.023060163483023643
-0.15972091257572174,-0.14715859293937683,10.003793716430664,-0.03711006045341492,-0.0177150908857584,-0.00427605677396059
-0.11425727605819702,-0.1579263061285019,10.060025215148926,-0.07727444916963577,-0.003207042347639799,-0.028405234217643738
-0.08853443711996078,-0.12921243906021118,9.964910507202148,-0.036651913076639175,-0.0074830991216003895,0.007788531947880983
-0.10767702758312225,-0.1950150430202484,10.01156997680664,-0.03436116874217987,-0.0328340083360672,-0.011453722603619099
-0.11306087672710419,-0.13160523772239685,10.024131774902344,-0.04657847434282303,-0.004581489134579897,-0.011301007121801376
-0.1579263061285019,-0.008374880068004131,10.02712345123291,-0.2525927722454071,-0.027947084978222847,-0.003817907767370343
-0.138185515999794,-0.17228323221206665,10.002596855163574,-0.029474247246980667,-0.014813481830060482,-0.01114829070866108
