-0.186640173,-9.595817566,-2.069791555,-0.057115898,-0.03268129,-0.009621128,1
0.088534437,-9.605387688,-2.087139606,-0.022907445,-0.018020526,-0.011148291,1
0.055034921,-9.562317848,-2.114058733,-0.026725354,-0.039400805,-0.024434609,1
-0.042472597,-9.565308571,-2.140379906,-0.032375857,0.004276057,-0.021991149,1
0.04725825,-9.548558235,-2.209173441,-0.032528572,-0.014660765,-0.006566801,1
-0.078963153,-9.570692062,-2.140379906,-0.035430182,-0.023823744,0.014508049,1
0.013160524,-9.553343773,-2.19780755,-0.028557949,-0.020463986,0.02031127,1
-0.168694004,-9.54616642,-2.147558451,-0.029626964,-0.004886922,-0.006872234,1
-0.065802619,-9.529416084,-2.271386862,-0.05955936,-0.026419923,-0.006261369,1
-0.144167572,-9.581459999,-2.094318151,-0.040469822,-0.016187929,-0.031001411,1
0.261415869,-9.568897247,-2.234297991,-0.022449298,-0.030237829,-0.034972034,1
0.011964113,-9.606584549,-2.141576529,-0.027336219,-0.063224554,0.011759155,1
-0.166301176,-9.595218658,-2.236691236,-0.005345071,-0.012675453,-0.004886922,1
-0.361914396,-9.591629982,-2.209173441,-0.015424347,-0.004886922,0.010842858,1
-0.170488611,-9.573084831,-2.293520451,-0.038179077,-0.015118915,-0.022296581,1
0.017347965,-9.555737495,-2.184647322,-0.00580322,-0.020463986,-0.053297993,1
0.119042926,-9.559327126,-2.094916344,-0.031459559,0.051007248,-0.118966006,1
0.190229401,-9.504291534,-1.982453585,-0.019700402,-0.006414085,-0.022907445,1
-0.258424878,-9.532406807,-2.29052949,-0.036804631,0.002290745,0.02107485,1
-0.082552381,-9.505488396,-2.277368784,-0.024892757,0.034055736,-0.018936822,1
-0.134596288,-9.524630547,-2.158325911,-0.020158552,-0.020463986,-0.015424347,1
-0.114257276,-9.598808289,-2.182254076,-0.046273042,-0.033139437,-0.00412334,1
-0.053838514,-9.571888924,-2.277368784,-0.053603426,-0.005497787,-0.035888333,1
-0.089132644,-9.573683739,-2.24626255,-0.022602014,-0.003970624,-0.00702495,1
-0.031704899,-9.598808289,-2.214557409,-0.05879578,-0.014202617,-0.039248094,1
-0.046660043,-9.555139542,-2.349153519,0.052076258,-0.012675453,0.030390546,1
0.034695931,-9.560523033,-2.126023054,-0.043524146,-0.02107485,-0.003359759,1
-0.3038885,-9.52881813,-2.04586339,-0.069638632,0.03695735,-0.012217305,1
-0.122033961,-9.577272415,-2.334198475,-0.034055736,-0.005955936,0.006108652,1
-0.424726039,-9.530014992,-2.252244473,-0.030695979,-0.022907445,0.017409658,1
-0.445663214,-9.582058907,-2.25703001,-0.059253927,-0.006872234,-0.013591751,1
-0.294317186,-9.593424797,-2.06261301,-0.055436019,-0.003970624,-0.002443461,1
-0.116051905,-9.595817566,-2.094318151,-0.0421497,-0.006872234,-0.011301007,1
-0.325423896,-9.551549911,-2.378465652,-0.038789943,-0.032223139,-0.014202617,1
-0.262014061,-9.589835167,-2.001596212,-0.019242255,-0.042913284,0.012828169,1
0.114257276,-9.554540634,-2.292922258,0.004428773,0.092240654,0.013744468,1
-0.363709033,-9.559327126,-2.224727154,-0.000305433,-0.005955936,-0.023823744,1
-0.026321048,-9.632308006,-2.084148407,-0.02321288,-0.076052718,-0.007483099,1
-0.443270385,-9.602995872,-1.868196249,-0.031154128,0.001374447,0.021227568,1
-0.370887518,-9.570094109,-1.920240164,-0.031612277,0.033903018,-0.064140849,1
-0.753140986,-9.576076508,-1.802991986,0.007330383,-0.150730997,0.015271631,1
-1.632503271,-9.269794464,-1.62652123,-0.136833817,-0.246331409,0.043218717,1
-1.8628124,-9.430113792,-2.205584288,-0.059253927,-0.058032196,-0.003054326,1
-1.733001709,-9.415159225,-2.260619164,0.06383542,-0.014202617,-0.055283301,1
-1.141974568,-9.476774216,-2.447857618,-0.031306844,0.058184914,-0.000610865,1
-0.722034216,-9.466007233,-1.780259967,-0.004581489,0.047494769,-0.028863382,1
-0.803390265,-9.55035305,-1.710868239,-0.028405234,-0.027336219,0.054061573,1
-0.547956347,-9.539586067,-2.310270309,-0.027947085,0.07620544,-0.00122173,1
-0.908674419,-9.475577354,-2.211566448,-0.005039638,-0.070707649,0.022143865,1
-0.452243507,-9.504291534,-2.039283276,-0.015118915,-0.019547688,0.038637225,1
-1.399203062,-9.596414566,-2.21216464,-0.03695735,-0.076663591,-0.018478675,1
-1.039681435,-9.497711182,-2.319243431,-0.035124753,0.052381694,-0.078648895,1
-1.107278705,-9.511470795,-2.292922258,-0.030390546,-0.086742863,-0.03268129,1
-0.379262388,-9.483952522,-2.18105793,-0.028405234,-0.013744468,-0.032986723,1
-0.946361303,-9.527023315,-2.16670084,-0.053145275,-0.095447689,-0.057115898,1
-0.756730139,-9.473783493,-2.041077852,-0.00702495,0.025045475,-0.011759155,1
-0.826121986,-9.512666702,-2.16670084,-0.052687127,-0.02397646,-0.066889741,1
-0.663410068,-9.523433685,-1.939382792,-0.043676864,-0.02107485,-0.010690141,1
-0.677767038,-9.510871887,-2.279163599,-0.001374447,0.020158552,0.032528572,1
-0.449252486,-9.532406807,-1.777269006,-0.05513059,-0.04642576,-0.102625355,1
-0.637089074,-9.629915237,-2.179263115,-0.018936822,-0.033750307,0.036193762,1
-1.275972724,-9.543773651,-1.724028707,-0.054672439,-0.002138028,-0.050701812,1
-0.641276419,-9.500104904,-1.844268084,-0.096058555,-0.13973543,-0.003970624,1
-0.678365231,-9.518648148,-2.036890268,-0.018020526,-0.027030786,-0.012828169,1
-0.672383189,-9.559327126,-1.947159529,-0.027030786,0.04062254,-0.028252518,1
-0.907478034,-9.595817566,-2.072184324,-0.00702495,-0.002138028,-0.030848693,1
-0.984646499,-9.544969559,-1.980659008,-0.045204028,0.000305433,0.011301007,1
-0.906879783,-9.551549911,-2.109273195,-0.018020526,-0.005650504,-0.003054326,1
-0.895513892,-9.570692062,-1.918445587,-0.043676864,-0.107206851,0.010231993,1
-1.010967612,-9.669994354,-1.970489502,-0.048563786,0.158824965,0.03634648,1
-0.927816927,-9.578468323,-1.819741607,-0.017104227,-0.035735615,0.022602014,1
-0.720239639,-9.593424797,-1.908874273,-0.029474247,0.021685716,0.023518311,1
-0.891924679,-9.655637741,-1.797608018,-0.043371432,0.030848693,-0.015882496,1
-1.40159595,-9.62154007,-1.987837434,-0.082314089,-0.022143865,0.013591751,1
-1.095912695,-9.579665184,-1.558325648,0.026572637,-0.009468411,-0.025350906,1
-0.996012449,-9.570094109,-2.049452543,-0.013286319,-0.035277467,-0.007177667,1
-1.052841902,-9.565906525,-2.006979942,-0.004886922,-0.000763582,-0.037262779,1
-0.922433138,-9.555737495,-1.939382792,-0.016187929,-0.006566801,-0.016035212,1
-1.304088235,-9.491729736,-1.785643935,-0.046120327,-0.025503624,-0.017104227,1
-1.264008641,-9.562915802,-1.968694925,-0.051770829,0.012370021,0.135153934,1
-1.589432359,-9.565906525,-1.816152334,-0.009162978,-0.011911872,-0.020616701,1
-1.424925923,-9.561120987,-1.785643935,-0.101861775,0.155923352,0.005497787,1
-1.347757339,-9.488140106,-1.866401792,-0.041538838,0.040164389,-0.089033611,1
-1.591227055,-9.534799576,-1.951346755,-0.029626964,-0.025503624,-0.011759155,1
-0.924825907,-9.644271851,-1.575075507,-0.020005837,0.013897184,0.171194971,1
-1.526022673,-9.589237213,-1.158724308,-0.085215695,-0.099112883,-0.097891152,1
-0.821336389,-9.734003067,-1.645663857,-0.041844267,0.013897184,-0.023671027,1
-1.306481242,-9.543174744,-1.990230322,0.056505036,0.09514226,-0.11102476,1
-1.205384374,-9.617950439,-1.619940877,-0.010995574,-0.00412334,0.05665775,1
-1.383051515,-9.635298729,-1.576272011,-0.010537425,-0.144316912,0.025045475,1
-1.252044439,-9.56770134,-1.948355794,0.060781091,-0.002138028,0.033903018,1
-1.303490281,-9.605387688,-1.649851322,-0.019089539,0.031306844,-0.025809055,1
-1.534995675,-9.794421196,-1.719841361,-0.018631389,0.05375614,-0.029321531,1
-0.796809912,-9.696913719,-1.245464206,0.023060163,-0.009468411,0.011148291,1
-1.716252089,-9.689735413,-1.200598717,-0.056810468,-0.022143865,-0.010537425,1
-1.515254855,-9.68315506,-1.603789449,-0.014966198,-0.027488936,-0.034208454,1
-1.135992527,-9.656833649,-1.621137381,-0.077274449,-0.058643062,-0.006261369,1
-1.22691977,-9.643074989,-1.641476274,-0.051923547,-0.008093964,-0.031306844,1
-1.194018602,-9.614361763,-1.647458315,-0.026267204,0.001069014,0.011759155,1
-1.343569875,-9.64068222,-1.491924882,-0.057726763,0.010690141,-0.029168816,1
-1.491924882,-9.564112663,-1.690529227,-0.033903018,0.057574049,-0.056046888,1
-1.0636096,-9.644869804,-1.616351843,-0.04581489,-0.033292156,0.006566801,1
-1.199402332,-9.577871323,-1.547558069,-0.034972034,-0.045967609,-0.013591751,1
-1.120439172,-9.649057388,-1.692922115,-0.02687807,0.002596177,-0.007330383,1
-1.265204906,-9.647262573,-1.197009563,-0.147065818,-0.045967609,-0.068875052,1
-0.922433138,-9.672388077,-1.683948874,-0.038331795,-0.005192355,-0.034972034,1
-1.223928809,-9.65803051,-1.49132669,-0.022143865,-0.03344487,0.006414085,1
-1.456032634,-9.674779892,-1.687538266,-0.032070424,-0.051312678,-0.014202617,1
-1.268195987,-9.671191216,-1.448255897,-0.015424347,-0.200821951,-0.03848451,1
-1.672582984,-9.638887405,-1.59003067,-0.006872234,-0.004276057,0.137597397,1
-1.250249743,-9.538389206,-1.822134376,0.000610865,-0.003359759,0.014813482,1
-1.581655741,-9.556336403,-1.664806366,-0.045356743,-0.046120327,-0.010842858,1
-1.485344648,-9.609575272,-1.700100422,-0.034055736,0.050701812,-0.003970624,1
-0.831505835,-9.6693964,-1.737787485,-0.02107485,-0.080176063,0.005039638,1
-1.015154958,-9.556336403,-1.399801254,-0.061239239,-0.012980887,-0.016340645,1
-1.14257288,-9.65025425,-1.738385797,-0.037873644,-0.09514226,0.027030786,1
-1.082752347,-9.604192734,-1.652243972,-0.048716504,-0.016493361,-0.017409658,1
-1.407577991,-9.657432556,-1.698904157,-0.099112883,0.02397646,0.015729779,1
-1.271187067,-9.62154007,-1.570289969,-0.008399397,0.045356743,0.05009095,1
-2.00638175,-9.597611427,-1.731805444,-0.109650306,0.035124753,-0.076052718,1
-1.256231904,-9.695118904,-1.87118721,-0.009773844,-0.052534409,0.02397646,1
-1.168295622,-9.532406807,-1.698904157,-0.074067414,0.060475659,-0.006108652,1
-1.554138303,-9.596414566,-1.735394597,-0.023671027,0.025350906,-0.041080687,1
-1.581057668,-9.610174179,-1.576272011,0.014813482,-0.003817908,0.011453723,1
-0.938584685,-9.649656296,-1.666600943,-0.005039638,0.009773844,-0.022449298,1
-1.095314622,-9.635298729,-1.794018626,-0.035124753,-0.031001411,-0.017562376,1
-1.307677627,-9.58624649,-1.674975872,-0.026419923,-0.066584311,-0.017562376,1
-1.478764415,-9.598210335,-1.749751568,-0.025961773,-0.040775254,0.005039638,1
-1.529013634,-9.637691498,-1.177268744,-0.041233402,-0.01160644,0.019700402,1
-1.467996716,-9.581459999,-1.459023714,-0.053145275,0.046731189,0.017256944,1
-1.498505235,-9.592227936,-1.406381488,0.004428773,-0.06032294,-0.024587326,1
-1.1395818,-9.637691498,-1.554736614,-0.027947085,-0.034055736,0.017409658,1
-1.014556766,-9.601201057,-1.775474429,-0.048411068,-0.0140499,-0.019242255,1
-1.465005755,-9.586843491,-1.890928149,-0.044135012,-0.020769419,0.017256944,1
-0.910469055,-9.594620705,-1.728814483,-0.25579983,-0.03634648,0.098196588,1
-2.184647322,-9.308678627,-2.707478762,-0.024129177,0.009315695,-0.008857545,1
-1.331605673,-9.36550808,-2.654836893,0.098043866,-0.010690141,0.038942657,1
-1.771885276,-9.244670868,-2.25703001,-0.026572637,-0.074525557,0.017715091,1
-1.921436667,-9.389435768,-2.294118643,0.001527163,0.057421334,-0.04795292,1
-1.60977149,-9.390632629,-2.187040091,0.010995574,-0.019853121,0.009315695,1
-1.807179332,-9.512068748,-2.169093847,-0.017562376,-0.035888333,-0.021227568,1
-1.51106751,-9.457632065,-1.957927108,-0.039858956,0.034055736,-0.00702495,1
-1.591227055,-9.543174744,-2.355733871,0.008093964,0.013744468,-0.026725354,1
-1.585843086,-9.458229065,-1.716252089,-0.078954332,-0.057879481,-0.041996986,1
-1.483550072,-9.597013474,-2.297109842,-0.030848693,-0.010690141,0.114231795,1
-1.819741607,-9.534202576,-2.028515339,-0.012370021,-0.03695735,0.050701812,1
-1.640280008,-9.468997955,-2.086541414,-0.020005837,-0.031001411,-0.01038471,1
-1.164706469,-9.481560707,-1.691127419,0.007635816,-0.000458149,-0.071471229,1
-1.438684583,-9.570094109,-2.037488461,-0.015118915,-0.029168816,-0.000763582,1
-1.500898004,-9.489934921,-1.532004714,-0.075594574,0.004428773,-0.001679879,1
-1.127617717,-9.549157143,-2.193620205,-0.061239239,-0.026267204,0.007483099,1
-1.461416364,-9.572486877,-1.978864431,-0.006108652,0.024434609,0.030695979,1
-1.168893933,-9.582058907,-1.776670814,-0.008093964,0.006872234,-0.018936822,1
-1.654038668,-9.520442963,-1.75334084,-0.018020526,0.020005837,0.061239239,1
-1.597209096,-9.567103386,-1.762313962,0.009468411,-0.058337633,0.000152716,1
-1.103689432,-9.601799011,-1.87417829,-0.055283301,-0.03711006,-0.020616701,1
-1.378265858,-9.60060215,-1.797009945,-0.03711006,-0.009315695,-0.004886922,1
-1.285544038,-9.563514709,-1.954936147,-0.016187929,-0.000458149,0.013897184,1
-1.081555963,-9.555139542,-1.953739643,-0.03191771,-0.016187929,-0.07192938,1
-1.177268744,-9.523433685,-1.49132669,-0.040927973,-0.005192355,0.014355334,1
-1.497308731,-9.585647583,-2.289333105,-0.071013086,0.013133602,0.030085113,1
-1.496112466,-9.527023315,-1.968694925,0.005192355,0.074983701,0.012370021,1
-1.730609059,-9.606584549,-1.662413478,-0.075747289,-0.010842858,0.014355334,1
-1.466800332,-9.589237213,-1.967498422,-0.045204028,0.045204028,0.020769419,1
-1.027717352,-9.622138023,-1.97826612,-0.032070424,-0.028252518,-0.028557949,1
-1.782054782,-9.468399048,-1.7138592,-0.052839845,-0.188604638,0.001985312,1
-1.51405859,-9.586843491,-1.759322882,0.015577064,0.063224554,-0.034666602,1
-1.217348456,-9.541380882,-1.926222205,-0.006261369,0.068569623,0.025961773,1
-1.453639746,-9.538389206,-1.811366796,0.005650504,-0.010842858,-0.032375857,1
-1.650449395,-9.573084831,-1.751546144,-0.015271631,-0.003512475,-0.057268616,1
-1.136590838,-9.610174179,-1.603789449,-0.04581489,-0.043371432,-0.00122173,1
-1.57328105,-9.547362328,-1.718644857,-0.021532999,-0.008857545,-0.040164389,1
-1.634297967,-9.795618057,-2.023131609,-0.025809055,-0.011759155,-0.020463986,1
-1.758126497,-9.544370651,-1.761715651,-0.056199599,-0.015118915,-0.008552114,1
-1.590628862,-9.550951958,-1.838884234,-0.054825153,-0.018631389,-0.026419923,1
-1.730609059,-9.431908607,-2.295913219,0.011759155,0.066584311,0.092546083,1
-1.594218135,-9.583254814,-1.470389485,-0.015882496,-0.001527163,0.033292156,1
-1.913660049,-9.617352486,-1.800598979,0.006108652,-0.003054326,-0.009621128,1
-1.398006678,-9.60000515,-1.82093811,-0.064446278,0.004276057,0.038026359,1
-1.631306887,-9.579665184,-2.100300074,0.005497787,0.014508049,0.016493361,1
-1.377069473,-9.297909737,-2.073978901,-0.044440445,-0.113926366,0.016951509,1
-1.886740565,-9.645468712,-2.027917147,-0.041996986,-0.236099407,0.057726763,1
-1.988435626,-9.433105469,-1.858625174,-0.034361169,-0.010842858,-0.035277467,1
-2.174477577,-9.553343773,-2.168495655,-0.004428773,0.031612277,-0.006872234,1
-1.680359721,-9.473783493,-1.938186288,-0.044898596,0.114995375,0.025656339,1
-1.426122308,-9.580264091,-1.861017823,-0.01817324,0.025809055,-0.011759155,1
-1.285544038,-9.568897247,-1.952543378,0.007483099,0.016493361,0.024129177,1
-1.348355532,-9.578468323,-1.957927108,-0.054367006,-0.005955936,-0.049785513,1
-1.780858278,-9.485747337,-2.201995134,-0.034513887,-0.085215695,0.001069014,1
-1.479960799,-9.482158661,-2.088335991,-0.041996986,-0.03268129,-0.025503624,1
-1.454237938,-9.467801094,-1.985444546,-0.012064588,-0.017562376,0.00580322,1
-1.22153604,-9.584450722,-1.820339799,-0.03634648,-0.009773844,-0.00992656,1
-1.778465509,-9.577871323,-1.811964989,-0.0140499,-0.013744468,-0.055741452,1
-1.074377298,-9.607183456,-1.871785522,-0.046883907,0.033750307,-0.026725354,1
-1.412363529,-9.524630547,-1.733001709,-0.036804631,-0.006414085,0.023518311,1
-1.344168067,-9.530014992,-1.383051515,-0.053603426,-0.089186326,0.039400805,1
-1.637887239,-9.650852203,-1.485344648,-0.013133602,0.012064588,0.010690141,1
-1.776670814,-9.598210335,-1.92203474,-0.013133602,-0.108123146,-0.009621128,1
-1.256830096,-9.619147301,-1.968096733,-0.049327366,-0.021532999,0.000763582,1
-1.436291695,-9.523433685,-1.958525419,-0.010690141,-0.03268129,-0.059712078,1
-1.20179522,-9.623334885,-1.831107616,-0.03695735,0.048563786,-0.072692961,1
-1.220339656,-9.619147301,-1.914856315,-0.068264194,-0.015577064,0.015729779,1
-0.652044117,-9.642477989,-1.762912154,0.02687807,-0.145538628,0.021532999,1
-1.131805182,-9.652646065,-1.832304001,-0.074067414,-0.004886922,0.008704829,1
-1.292124152,-9.643074989,-1.655833364,-0.0421497,-0.001527163,0.016951509,1
-1.661217213,-9.628718376,-1.707279086,-0.057268616,-0.068722337,0.001832596,1
-1.194616675,-9.612565994,-1.307079315,-0.041691553,-0.127670839,0.083688535,1
-0.762114048,-9.554540634,-1.709073663,-0.07544186,0.045204028,-0.124616511,1
-1.425524116,-9.454640388,-1.990828395,0.029168816,-0.023365594,-0.017104227,1
-0.796809912,-9.58624649,-1.686341763,-0.018325957,0.468228221,-0.005345071,1
-0.966700375,-12.00718403,-1.109671474,-0.124463789,0.018020526,0.078038029,1
-0.744167864,-9.585049629,-1.146162033,-0.059253927,0.052076258,-0.025503624,1
-1.53379941,-9.508479118,-1.822134376,-0.066431597,0.015577064,0.016493361,1
-1.204786301,-9.669994354,-1.707877159,-0.000305433,0.04428773,-0.006261369,1
-1.022931695,-9.695118904,-2.031506538,0.006872234,-0.120340452,0.071471229,1
-1.878365874,-9.677771568,-2.053640127,-0.038789943,0.000916298,0,1
-1.232901812,-9.633503914,-1.871785522,0.009621128,-0.002596177,-0.022143865,1
-1.158724308,-9.786644936,-1.795813441,-0.053145275,-0.045356743,-0.022143865,1
-0.600000322,-9.553343773,-1.380658627,-0.009468411,0.060628377,0.011301007,1
-1.368096471,-9.614959717,-1.528415442,-0.02977968,-0.017256944,0.005955936,1
-0.945763171,-9.653842926,-1.553540111,-0.033139437,-0.034361169,-0.016187929,1
-0.928415239,-9.666405678,-1.499103427,-0.032223139,-0.02687807,0.012217305,1
-0.991226792,-9.678369522,-1.459621787,-0.080786929,-0.031459559,-0.03711006,1
-0.843470037,-9.672985077,-1.666600943,-0.04505131,-0.012217305,-0.013897184,1
-0.794417202,-9.613164902,-1.608575106,-0.031764992,0.082466803,0.003970624,1
-0.960120082,-9.74058342,-1.228116155,-0.039400805,-0.019242255,-0.066584311,1
-0.497108907,-9.633503914,-1.906481504,0.035277467,-0.212428391,0.0936151,1
-1.563111424,-9.643074989,-1.729412556,-0.000916298,-0.007483099,-0.054825153,1
-1.026520967,-9.686146736,-1.838286042,-0.034208454,0.012980887,0.068875052,1
-0.866201818,-9.692726135,-1.664208174,-0.043676864,-0.071776666,-0.003054326,1
-0.836291492,-9.695118904,-1.603191137,-0.058032196,0.008552114,0.000305433,1
-0.519242525,-9.598210335,-1.707877159,-0.042302419,-0.071318522,0.006108652,1
-0.610169828,-9.693325043,-1.52542448,-0.036499199,-0.002596177,0.001679879,1
-0.804586589,-9.701101303,-1.721635818,-0.047036622,-0.039095376,-0.052534409,1
-0.90329051,-9.634699821,-1.47756803,-0.041691553,0.049480084,0.008093964,1
-0.900897682,-9.700503349,-1.572682738,-0.004734206,0.016340645,0.002748894,1
-0.766301453,-9.650852203,-1.010369301,-0.013744468,0.008093964,0.052992556,1
-0.879362285,-9.72323513,-1.476371527,-0.051312678,-0.025961773,-0.003665191,1
-0.900897682,-9.702298164,-1.321436405,-0.0355829,-0.006566801,0.017867807,1
-0.821336389,-9.702298164,-1.51106751,-0.046578474,-0.037262779,0.007483099,1
-0.829113066,-9.72323513,-1.46620214,-0.044135012,-0.02107485,0.029626964,1
-0.519840717,-9.651450157,-1.576272011,-0.026572637,0.030390546,-0.036041051,1
-0.809372246,-9.709476471,-1.5224334,-0.025656339,0.035735615,-0.055588737,1
-0.900299489,-9.701700211,-1.35074842,-0.04566218,-0.071776666,-0.049632803,1
-0.643669307,-9.722637177,-1.368694544,-0.035124753,0.009010263,0.013744468,1
-0.95114696,-9.753744125,-1.528415442,-0.024281893,-0.034819316,-0.028405234,1
-0.758524776,-9.738787651,-1.466800332,-0.032834008,-0.006566801,-0.018631389,1
-0.835693359,-9.68315506,-1.301695585,-0.006719518,-0.039095376,-0.001069014,1
-0.641276419,-9.735796928,-1.440479279,-0.008552114,0.008552114,-0.028252518,1
-0.6867401,-9.700503349,-1.486541152,-0.064751714,-0.025961773,-0.033597589,1
-0.874576688,-9.726823807,-1.539781451,-0.024740042,0.006566801,-0.036041051,1
-0.622732103,-9.702298164,-1.631306887,-0.032375857,0.000305433,0.001985312,1
-0.694516778,-9.635298729,-1.349552035,-0.052839845,-0.00412334,-0.003054326,1
-0.722034216,-9.686146736,-1.846660852,-0.007177667,-0.028405234,-0.038637225,1
